# Residuals       
# Time            	Ux                	Uy                	p                 	k                 	omega             
261               	8.2489538759e-05	1.2249446537e-02	7.1800104573e-03	3.0397249161e-02	9.1561413483e-07
262               	8.3228844553e-05	1.1726054258e-02	7.1128937159e-03	3.0299846238e-02	8.9836045484e-07
263               	8.1152292109e-05	1.2028062935e-02	7.0601561131e-03	3.0378207804e-02	8.9009068938e-07
264               	8.1908323394e-05	1.1468915786e-02	6.9912618851e-03	3.0312957074e-02	8.8118390677e-07
265               	7.9891648631e-05	1.1809892323e-02	6.9378297989e-03	3.0429643745e-02	8.7141387439e-07
266               	8.0968157737e-05	1.1257155477e-02	6.8593381453e-03	3.0325208049e-02	8.7186365741e-07
267               	7.8659798232e-05	1.1620907403e-02	6.8102578952e-03	3.0401470687e-02	8.6605332789e-07
268               	8.0015940077e-05	1.1106043503e-02	6.7368574405e-03	3.0375978912e-02	8.6986279389e-07
269               	7.7537636690e-05	1.1442210096e-02	6.6806073719e-03	3.0445230897e-02	8.6186610603e-07
270               	7.8878796241e-05	1.0967210036e-02	6.6138872544e-03	3.0310135358e-02	8.5937043250e-07
271               	7.6206885976e-05	1.1268940756e-02	6.5467171000e-03	3.0528547368e-02	8.4233273925e-07
272               	7.7339526900e-05	1.0826233603e-02	6.4851356918e-03	3.0321119067e-02	8.3377122569e-07
273               	7.4661603330e-05	1.1087947016e-02	6.4113810963e-03	3.0499349157e-02	8.0660189380e-07
274               	7.5606339907e-05	1.0680331384e-02	6.3561761959e-03	3.0369467509e-02	7.9772602221e-07
275               	7.2945505609e-05	1.0893628396e-02	6.2913587460e-03	3.0548131355e-02	7.6833100831e-07
276               	7.4000842223e-05	1.0522392144e-02	6.2502327809e-03	3.0378007558e-02	7.7516422158e-07
277               	7.1283641005e-05	1.0677089358e-02	6.1811628795e-03	3.0485154910e-02	7.4214251662e-07
278               	7.2428973283e-05	1.0352458005e-02	6.1490447948e-03	3.0347120929e-02	7.6232500329e-07
279               	6.9675471690e-05	1.0468513136e-02	6.0722163365e-03	3.0485856555e-02	7.3230981265e-07
280               	7.0916095037e-05	1.0172458917e-02	6.0462804208e-03	3.0393736611e-02	7.6056649124e-07
281               	6.8235292153e-05	1.0260150087e-02	5.9660461154e-03	3.0573773101e-02	7.3625798314e-07
282               	6.9650959205e-05	1.0002637748e-02	5.9478987382e-03	3.0401821682e-02	7.5949941744e-07
283               	6.6924083472e-05	1.0082708833e-02	5.8679128136e-03	3.0550351464e-02	7.3339679270e-07
284               	6.8439187401e-05	9.8378723088e-03	5.8540981762e-03	3.0409914366e-02	7.4817598156e-07
285               	6.5744572710e-05	9.9127313607e-03	5.7708080421e-03	3.0518747397e-02	7.1912689979e-07
286               	6.7283836084e-05	9.6834773256e-03	5.7578017643e-03	3.0456350893e-02	7.2165547861e-07
287               	6.4618725362e-05	9.7672060056e-03	5.6730755971e-03	3.0533757555e-02	6.9560089129e-07
288               	6.6061400345e-05	9.5348913676e-03	5.6611685984e-03	3.0424611536e-02	6.9661905905e-07
289               	6.3548690291e-05	9.6403141853e-03	5.5823955435e-03	3.0501148426e-02	6.8103516025e-07
290               	6.4998794113e-05	9.4061440144e-03	5.5652882804e-03	3.0393524644e-02	6.7742699695e-07
291               	6.2665344720e-05	9.5400036252e-03	5.4964179504e-03	3.0501109523e-02	6.7090231452e-07
292               	6.4095724303e-05	9.2998911565e-03	5.4847397490e-03	3.0479428120e-02	6.6637627519e-07
293               	6.1855231897e-05	9.4356147934e-03	5.4178766933e-03	3.0516297573e-02	6.6385644496e-07
294               	6.3167089911e-05	9.1912841289e-03	5.4016426902e-03	3.0448371378e-02	6.5706398080e-07
295               	6.1031775399e-05	9.3413956737e-03	5.3432471483e-03	3.0523773966e-02	6.5815099757e-07
296               	6.2168273444e-05	9.0782226644e-03	5.3239841548e-03	3.0417277125e-02	6.4638723980e-07
297               	6.0235072168e-05	9.2355537060e-03	5.2698641898e-03	3.0531148561e-02	6.4526046647e-07
298               	6.1215249754e-05	8.9564859165e-03	5.2423286753e-03	3.0424912669e-02	6.3330840051e-07
299               	5.9489024446e-05	9.1217096256e-03	5.1907197561e-03	3.0570667104e-02	6.2811973795e-07
300               	6.0401704605e-05	8.8190847758e-03	5.1539816224e-03	3.0433135262e-02	6.2014174248e-07
301               	5.8754208982e-05	8.9931014782e-03	5.1108185789e-03	3.0506895605e-02	6.0983232536e-07
302               	5.9716825895e-05	8.6907695231e-03	5.0681024515e-03	3.0480590745e-02	6.0911776825e-07
303               	5.8120470444e-05	8.8567652762e-03	5.0255737120e-03	3.0587186239e-02	5.9331420696e-07
304               	5.8992016748e-05	8.5511320089e-03	4.9759740607e-03	3.0489375452e-02	5.9379829183e-07
305               	5.7452632236e-05	8.7172519077e-03	4.9365959196e-03	3.0596043804e-02	5.7988917923e-07
306               	5.8139599755e-05	8.4143211268e-03	4.8875038743e-03	3.0498205243e-02	5.8101020659e-07
307               	5.6729806429e-05	8.5822294797e-03	4.8447088099e-03	3.0637237467e-02	5.6973384058e-07
308               	5.7292682421e-05	8.2915599167e-03	4.8002794655e-03	3.0546030218e-02	5.7324488600e-07
309               	5.5995382626e-05	8.4318021876e-03	4.7540575645e-03	3.0582648109e-02	5.6261588962e-07
310               	5.6493968038e-05	8.1583300631e-03	4.7123745571e-03	3.0515964933e-02	5.6703697203e-07
311               	5.5136797229e-05	8.2858337168e-03	4.6691004754e-03	3.0551780913e-02	5.5048149428e-07
312               	5.5596296359e-05	8.0258293603e-03	4.6350478973e-03	3.0524501930e-02	5.5680088013e-07
313               	5.4204577625e-05	8.1541479480e-03	4.5964111290e-03	3.0640590087e-02	5.4228241575e-07
314               	5.4653773712e-05	7.9055493179e-03	4.5638050812e-03	3.0532954792e-02	5.4945812303e-07
315               	5.3231938222e-05	8.0341235849e-03	4.5251866688e-03	3.0681062419e-02	5.3629849463e-07
316               	5.3661038823e-05	7.7878885628e-03	4.4991613802e-03	3.0502050211e-02	5.4148809829e-07
317               	5.2270221197e-05	7.9078436631e-03	4.4616481910e-03	3.0681129848e-02	5.2666853976e-07
318               	5.2686927311e-05	7.6583119235e-03	4.4386309042e-03	3.0587380092e-02	5.3004217802e-07
319               	5.1390198006e-05	7.7826046775e-03	4.3993183262e-03	3.0616576287e-02	5.1457351375e-07
320               	5.1780810735e-05	7.5331816094e-03	4.3760812855e-03	3.0516266970e-02	5.1632320907e-07
321               	5.0514710471e-05	7.6552491703e-03	4.3336017922e-03	3.0663374712e-02	5.0359476233e-07
322               	5.0980688373e-05	7.4241929651e-03	4.3091275982e-03	3.0561996150e-02	5.0364086413e-07
323               	4.9738778984e-05	7.5457202911e-03	4.2655441594e-03	3.0670048383e-02	4.9944763177e-07
324               	5.0102042581e-05	7.3384363556e-03	4.2394247353e-03	3.0568689157e-02	4.9689191113e-07
325               	4.8904038117e-05	7.4426476288e-03	4.1960108970e-03	3.0716911844e-02	4.9753930893e-07
326               	4.9298060254e-05	7.2657115649e-03	4.1687581222e-03	3.0536560406e-02	4.9202225754e-07
327               	4.8066507790e-05	7.3563800643e-03	4.1265209580e-03	3.0715937116e-02	4.9337807927e-07
328               	4.8513665949e-05	7.1867885084e-03	4.1030742034e-03	3.0543800395e-02	4.8747905401e-07
329               	4.7293279184e-05	7.2765246710e-03	4.0660455958e-03	3.0651297068e-02	4.8636655635e-07
330               	4.7697647371e-05	7.1166858048e-03	4.0437254702e-03	3.0629137202e-02	4.8257978073e-07
331               	4.6519199216e-05	7.1997896740e-03	4.0115848469e-03	3.0730080104e-02	4.7680654523e-07
332               	4.6922589554e-05	7.0356135649e-03	3.9875745292e-03	3.0636340508e-02	4.7497088552e-07
333               	4.5778043466e-05	7.1235156818e-03	3.9568687499e-03	3.0633406286e-02	4.6519449546e-07
334               	4.6159530333e-05	6.9493876463e-03	3.9290947887e-03	3.0565355264e-02	4.6458707550e-07
335               	4.5084291341e-05	7.0467483272e-03	3.9017502970e-03	3.0671981310e-02	4.5305982844e-07
336               	4.5486224218e-05	6.8610907708e-03	3.8711478663e-03	3.0650474058e-02	4.5394609721e-07
337               	4.4469410284e-05	6.9702696682e-03	3.8470253768e-03	3.0710392614e-02	4.3952763139e-07
338               	4.4935550958e-05	6.7760055360e-03	3.8167992113e-03	3.0579163627e-02	4.4351611583e-07
339               	4.3945167458e-05	6.8888319424e-03	3.7944314430e-03	3.0756647591e-02	4.2613457473e-07
340               	4.4387315857e-05	6.6901708458e-03	3.7618632266e-03	3.0624569622e-02	4.3370526509e-07
341               	4.3472465639e-05	6.8089833716e-03	3.7383872287e-03	3.0762673515e-02	4.1580002023e-07
342               	4.3791159976e-05	6.6108355526e-03	3.7061277922e-03	3.0669601221e-02	4.2691257186e-07
343               	4.3010099326e-05	6.7287970294e-03	3.6820280392e-03	3.0664773757e-02	4.0887629744e-07
344               	4.3152682902e-05	6.5319227714e-03	3.6484572335e-03	3.0636242135e-02	4.2346290204e-07
345               	4.2538356547e-05	6.6487938806e-03	3.6212340801e-03	3.0733898332e-02	4.0301143192e-07
346               	4.2541398360e-05	6.4522394366e-03	3.5895984086e-03	3.0641705200e-02	4.1851532251e-07
347               	4.2034177496e-05	6.5644139763e-03	3.5586287452e-03	3.0819444235e-02	3.9618365723e-07
348               	4.1965306387e-05	6.3688264709e-03	3.5324167090e-03	3.0686153402e-02	4.1493434465e-07
349               	4.1470044922e-05	6.4790481647e-03	3.5015970658e-03	3.0824820842e-02	3.8955775378e-07
350               	4.1438153875e-05	6.2845212532e-03	3.4816473515e-03	3.0613315745e-02	4.0748813081e-07
351               	4.0861652700e-05	6.3897185710e-03	3.4483520504e-03	3.0758501875e-02	3.8038511282e-07
352               	4.0916041871e-05	6.2054179355e-03	3.4310675457e-03	3.0696659580e-02	3.9869668514e-07
353               	4.0248863982e-05	6.2952987854e-03	3.3955899847e-03	3.0763786032e-02	3.7437777164e-07
354               	4.0389866722e-05	6.1179881663e-03	3.3835781469e-03	3.0701734471e-02	3.9084076736e-07
355               	3.9641531167e-05	6.1961325200e-03	3.3464427127e-03	3.0728935531e-02	3.6655824636e-07
356               	3.9896703391e-05	6.0324458592e-03	3.3355114372e-03	3.0628574094e-02	3.8100318443e-07
357               	3.9041054875e-05	6.0995565848e-03	3.2969611750e-03	3.0742625675e-02	3.6099369333e-07
358               	3.9388373414e-05	5.9512775100e-03	3.2860223690e-03	3.0672772793e-02	3.7260420090e-07
359               	3.8484149477e-05	6.0056771718e-03	3.2467137389e-03	3.0819761172e-02	3.5588054169e-07
360               	3.8851261021e-05	5.8766907237e-03	3.2360616394e-03	3.0638711727e-02	3.6619331710e-07
361               	3.7904673993e-05	5.9233226913e-03	3.1963846967e-03	3.0856720892e-02	3.5200683316e-07
362               	3.8288223207e-05	5.8091489547e-03	3.1872308467e-03	3.0682767304e-02	3.6136236158e-07
363               	3.7340659191e-05	5.8525492526e-03	3.1484409785e-03	3.0789998605e-02	3.4937754629e-07
364               	3.7680599058e-05	5.7453592728e-03	3.1392077695e-03	3.0687548353e-02	3.5546817778e-07
365               	3.6785066040e-05	5.7936630350e-03	3.1028345210e-03	3.0794822229e-02	3.4372558646e-07
366               	3.7075859919e-05	5.6808101986e-03	3.0930631729e-03	3.0692268577e-02	3.4795246409e-07
367               	3.6234348067e-05	5.7329327209e-03	3.0619307723e-03	3.0831350612e-02	3.3620428611e-07
368               	3.6449697094e-05	5.6093322312e-03	3.0522004125e-03	3.0736101499e-02	3.4060246816e-07
369               	3.5708517780e-05	5.6646630339e-03	3.0240114131e-03	3.0772787295e-02	3.2825473760e-07
370               	3.5872454315e-05	5.5357620994e-03	3.0111377402e-03	3.0740897514e-02	3.3378361287e-07
371               	3.5290576350e-05	5.6049090740e-03	2.9844889194e-03	3.0769066239e-02	3.2284658618e-07
372               	3.5392504039e-05	5.4651889179e-03	2.9706331791e-03	3.0667486627e-02	3.2930787697e-07
373               	3.4913842391e-05	5.5433263973e-03	2.9453572474e-03	3.0814064770e-02	3.2049908663e-07
374               	3.4992504171e-05	5.3995997300e-03	2.9268351391e-03	3.0711634003e-02	3.2603214793e-07
375               	3.4547043975e-05	5.4920187763e-03	2.9054970214e-03	3.0858825806e-02	3.1871109300e-07
376               	3.4659117295e-05	5.3367347036e-03	2.8833459583e-03	3.0716513142e-02	3.2288047897e-07
377               	3.4198718403e-05	5.4454808979e-03	2.8640858989e-03	3.0814634258e-02	3.1569797739e-07
378               	3.4327135407e-05	5.2764345184e-03	2.8383395425e-03	3.0721112825e-02	3.1854600199e-07
379               	3.3842968286e-05	5.3926215162e-03	2.8205969814e-03	3.0827442758e-02	3.1220545842e-07
380               	3.3965415674e-05	5.2197595014e-03	2.7924987380e-03	3.0725574181e-02	3.1375299395e-07
381               	3.3477216899e-05	5.3375635524e-03	2.7763357288e-03	3.0871828710e-02	3.0796324020e-07
382               	3.3623567659e-05	5.1620255529e-03	2.7475285956e-03	3.0690699039e-02	3.1021396317e-07
383               	3.3087530803e-05	5.2789860320e-03	2.7325455364e-03	3.0803983241e-02	3.0288506701e-07
384               	3.3271767090e-05	5.1029045677e-03	2.7037356981e-03	3.0733908257e-02	3.0493684491e-07
385               	3.2691202189e-05	5.2144281857e-03	2.6924271816e-03	3.0848064301e-02	2.9563152915e-07
386               	3.2936310478e-05	5.0415505415e-03	2.6660351989e-03	3.0776853820e-02	3.0006728311e-07
387               	3.2305106791e-05	5.1523200037e-03	2.6580301056e-03	3.0802860575e-02	2.8852469431e-07
388               	3.2591414547e-05	4.9832785351e-03	2.6336863406e-03	3.0741156567e-02	2.9397819870e-07
389               	3.1928496559e-05	5.0886498428e-03	2.6251901416e-03	3.0886641504e-02	2.8251414857e-07
390               	3.2250876644e-05	4.9293408045e-03	2.6039197443e-03	3.0783576094e-02	2.8979402105e-07
391               	3.1573341862e-05	5.0209591277e-03	2.5920159208e-03	3.0849532867e-02	2.7647516172e-07
392               	3.1881594758e-05	4.8795496532e-03	2.5720292405e-03	3.0786710421e-02	2.8633225224e-07
393               	3.1202772927e-05	4.9518759001e-03	2.5582548070e-03	3.0884541729e-02	2.7243598882e-07
394               	3.1491611310e-05	4.8322865457e-03	2.5391874455e-03	3.0750780703e-02	2.8415326206e-07
395               	3.0844594434e-05	4.8857276602e-03	2.5222729845e-03	3.0856305057e-02	2.6878789008e-07
396               	3.1111661503e-05	4.7865314954e-03	2.5054928769e-03	3.0754139258e-02	2.8081526836e-07
397               	3.0484201812e-05	4.8257766473e-03	2.4858470422e-03	3.0891493264e-02	2.6467073849e-07
398               	3.0715763401e-05	4.7408132598e-03	2.4714300708e-03	3.0718323063e-02	2.7603806749e-07
399               	3.0107754402e-05	4.7635579639e-03	2.4509682795e-03	3.0863622725e-02	2.6144828585e-07
400               	3.0327431308e-05	4.6916641262e-03	2.4390425456e-03	3.0721771367e-02	2.7229311816e-07
401               	2.9733838316e-05	4.7003738570e-03	2.4184528219e-03	3.0867308018e-02	2.5807853228e-07
402               	2.9918032852e-05	4.6435126966e-03	2.4101585341e-03	3.0803689168e-02	2.6756206370e-07
403               	2.9380848221e-05	4.6442942865e-03	2.3889784383e-03	3.0902505143e-02	2.5406266470e-07
404               	2.9540038501e-05	4.5966952080e-03	2.3825911731e-03	3.0768150767e-02	2.6201573025e-07
405               	2.9083544151e-05	4.5932871366e-03	2.3614009506e-03	3.0915083121e-02	2.5020943292e-07
406               	2.9152810552e-05	4.5526301159e-03	2.3553177685e-03	3.0732693398e-02	2.5702019209e-07
407               	2.8789200934e-05	4.5508978072e-03	2.3356458132e-03	3.0870000900e-02	2.4788128598e-07
408               	2.8761729511e-05	4.5134373249e-03	2.3293147435e-03	3.0736469017e-02	2.5373571063e-07
409               	2.8478519424e-05	4.5113042921e-03	2.3107467156e-03	3.0922897977e-02	2.4613153482e-07
410               	2.8385189582e-05	4.4731752666e-03	2.3047346747e-03	3.0779528291e-02	2.5145597298e-07
411               	2.8187064540e-05	4.4808861553e-03	2.2859346195e-03	3.0877753151e-02	2.4433264837e-07
412               	2.8020978132e-05	4.4370738298e-03	2.2792841972e-03	3.0783364457e-02	2.4880283230e-07
413               	2.7876959001e-05	4.4520045918e-03	2.2601049780e-03	3.0930607750e-02	2.4184699493e-07
414               	2.7657713008e-05	4.4038285637e-03	2.2531238077e-03	3.0747818470e-02	2.4471912272e-07
415               	2.7549261680e-05	4.4226390811e-03	2.2334570820e-03	3.0893978092e-02	2.3802785799e-07
416               	2.7297806902e-05	4.3684051832e-03	2.2245596050e-03	3.0790659342e-02	2.3953077089e-07
417               	2.7191501208e-05	4.3898482384e-03	2.2049183814e-03	3.0865938081e-02	2.3414073534e-07
418               	2.6910972261e-05	4.3297347945e-03	2.1938077866e-03	3.0833333794e-02	2.3415771443e-07
419               	2.6834275130e-05	4.3535182782e-03	2.1749112086e-03	3.0932163183e-02	2.2903253688e-07
420               	2.6540323547e-05	4.2891443735e-03	2.1624386987e-03	3.0797346018e-02	2.2911754497e-07
421               	2.6484618007e-05	4.3154781484e-03	2.1444813892e-03	3.0872291606e-02	2.2417750132e-07
422               	2.6205998143e-05	4.2457724296e-03	2.1318895677e-03	3.0800377578e-02	2.2443001453e-07
423               	2.6156448468e-05	4.2792028690e-03	2.1165008508e-03	3.0874977698e-02	2.1944559906e-07
424               	2.5913613066e-05	4.2029929949e-03	2.1025705473e-03	3.0803131330e-02	2.2085411114e-07
425               	2.5864332572e-05	4.2404651909e-03	2.0902968068e-03	3.0868691310e-02	2.1496513853e-07
426               	2.5664416466e-05	4.1605646976e-03	2.0741369678e-03	3.0766333189e-02	2.1710565491e-07
427               	2.5617707314e-05	4.2014936320e-03	2.0641642407e-03	3.0911151771e-02	2.1002863452e-07
428               	2.5454674224e-05	4.1139145943e-03	2.0458921844e-03	3.0807823039e-02	2.1330077505e-07
429               	2.5395352927e-05	4.1607815593e-03	2.0385608976e-03	3.0913152377e-02	2.0460837785e-07
430               	2.5268489292e-05	4.0648959758e-03	2.0190233607e-03	3.0770574776e-02	2.0923761498e-07
431               	2.5191697591e-05	4.1200474568e-03	2.0143631918e-03	3.0843065360e-02	1.9972651447e-07
432               	2.5108620210e-05	4.0157402460e-03	1.9942967191e-03	3.0850915296e-02	2.0567667355e-07
433               	2.5025709502e-05	4.0784342214e-03	1.9911411099e-03	3.0876176922e-02	1.9599156157e-07
